[2024-08-14 20:46:54.210] RUN   (taps.run) :: CLI Arguments: --config configs/scaling.toml --run.dir-format runs/scaling-noop/baseline/4-workers/ --app.bag-max-running 4
[2024-08-14 20:46:54.218] RUN   (taps.run) :: Environment:
host: x1921c0s3b0n0
  os: linux (Linux-5.14.21-150400.24.55-default-x86_64-with-glibc2.31)
  cpu: x86_64 (104 cores / 208 logical)
  memory: 1203.18 GB
python:
  version: 3.11.9
  build: CPython (64-bit runtime) [GCC 11.2.0]
  taps: 0.2.1.dev1
[2024-08-14 20:46:54.220] RUN   (taps.run) :: Starting app (name=synthetic)
[2024-08-14 20:46:54.220] RUN   (taps.run) :: Configuration:
app:
  name: 'synthetic'
  bag_max_running: 4
  structure: 'bag'
  task_count: 10000
  task_data_bytes: 1000000
  task_sleep: 0.0
  warmup_task: True
engine:
  executor:
    name: 'dask'
    daemon_workers: True
    scheduler: 'localhost:8786'
    use_threads: False
    workers: None
  filter:
    name: 'object-type'
    patterns: ['Data']
  task_record_file_name: 'tasks.jsonl'
  transformer:
    name: 'null'
logging:
  file_level: 'INFO'
  file_name: 'log.txt'
  level: 'INFO'
run:
  dir_format: 'runs/scaling-noop/baseline/4-workers/'
  env_vars:
version: '0.2.1.dev1'
[2024-08-14 20:46:54.220] RUN   (taps.run) :: Runtime directory: /lus/gila/projects/CSC249ADCD08_CNDA/jgpaul/hppss24-proxystore/experiments/runs/scaling-noop/baseline/4-workers
[2024-08-14 20:46:54.237] APP   (taps.apps.synthetic) :: Submitting warmup task
[2024-08-14 20:46:58.826] APP   (taps.apps.synthetic) :: Warmup task completed
[2024-08-14 20:46:58.826] APP   (taps.apps.synthetic) :: Starting bag workflow
[2024-08-14 20:46:58.847] APP   (taps.apps.synthetic) :: Submitted 4 initial tasks
[2024-08-14 20:46:58.917] APP   (taps.apps.synthetic) :: Completed 4/10000 tasks (rate: 43.97 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.869] APP   (taps.apps.synthetic) :: Completed 168/10000 tasks (rate: 82.23 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.890] APP   (taps.apps.synthetic) :: Completed 172/10000 tasks (rate: 83.33 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.911] APP   (taps.apps.synthetic) :: Completed 176/10000 tasks (rate: 84.43 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.932] APP   (taps.apps.synthetic) :: Completed 180/10000 tasks (rate: 85.50 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.952] APP   (taps.apps.synthetic) :: Completed 184/10000 tasks (rate: 86.54 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.973] APP   (taps.apps.synthetic) :: Completed 188/10000 tasks (rate: 87.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:00.993] APP   (taps.apps.synthetic) :: Completed 192/10000 tasks (rate: 88.62 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.012] APP   (taps.apps.synthetic) :: Completed 196/10000 tasks (rate: 89.66 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.034] APP   (taps.apps.synthetic) :: Completed 200/10000 tasks (rate: 90.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.053] APP   (taps.apps.synthetic) :: Completed 204/10000 tasks (rate: 91.60 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.073] APP   (taps.apps.synthetic) :: Completed 208/10000 tasks (rate: 92.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.093] APP   (taps.apps.synthetic) :: Completed 212/10000 tasks (rate: 93.52 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.114] APP   (taps.apps.synthetic) :: Completed 216/10000 tasks (rate: 94.43 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.134] APP   (taps.apps.synthetic) :: Completed 220/10000 tasks (rate: 95.31 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.155] APP   (taps.apps.synthetic) :: Completed 224/10000 tasks (rate: 96.19 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.176] APP   (taps.apps.synthetic) :: Completed 228/10000 tasks (rate: 97.05 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.196] APP   (taps.apps.synthetic) :: Completed 232/10000 tasks (rate: 97.89 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.218] APP   (taps.apps.synthetic) :: Completed 236/10000 tasks (rate: 98.69 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.238] APP   (taps.apps.synthetic) :: Completed 240/10000 tasks (rate: 99.51 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.258] APP   (taps.apps.synthetic) :: Completed 244/10000 tasks (rate: 100.33 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.279] APP   (taps.apps.synthetic) :: Completed 248/10000 tasks (rate: 101.12 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.300] APP   (taps.apps.synthetic) :: Completed 252/10000 tasks (rate: 101.89 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.320] APP   (taps.apps.synthetic) :: Completed 256/10000 tasks (rate: 102.65 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.341] APP   (taps.apps.synthetic) :: Completed 260/10000 tasks (rate: 103.39 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.361] APP   (taps.apps.synthetic) :: Completed 264/10000 tasks (rate: 104.14 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.384] APP   (taps.apps.synthetic) :: Completed 268/10000 tasks (rate: 104.79 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.405] APP   (taps.apps.synthetic) :: Completed 272/10000 tasks (rate: 105.48 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.426] APP   (taps.apps.synthetic) :: Completed 276/10000 tasks (rate: 106.18 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.446] APP   (taps.apps.synthetic) :: Completed 280/10000 tasks (rate: 106.88 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.467] APP   (taps.apps.synthetic) :: Completed 284/10000 tasks (rate: 107.55 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.488] APP   (taps.apps.synthetic) :: Completed 288/10000 tasks (rate: 108.21 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.509] APP   (taps.apps.synthetic) :: Completed 292/10000 tasks (rate: 108.86 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.530] APP   (taps.apps.synthetic) :: Completed 296/10000 tasks (rate: 109.50 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.550] APP   (taps.apps.synthetic) :: Completed 300/10000 tasks (rate: 110.13 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.571] APP   (taps.apps.synthetic) :: Completed 304/10000 tasks (rate: 110.75 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.592] APP   (taps.apps.synthetic) :: Completed 308/10000 tasks (rate: 111.36 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.613] APP   (taps.apps.synthetic) :: Completed 312/10000 tasks (rate: 111.98 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.633] APP   (taps.apps.synthetic) :: Completed 316/10000 tasks (rate: 112.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.654] APP   (taps.apps.synthetic) :: Completed 320/10000 tasks (rate: 113.17 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.675] APP   (taps.apps.synthetic) :: Completed 324/10000 tasks (rate: 113.75 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.696] APP   (taps.apps.synthetic) :: Completed 328/10000 tasks (rate: 114.32 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.717] APP   (taps.apps.synthetic) :: Completed 332/10000 tasks (rate: 114.84 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.738] APP   (taps.apps.synthetic) :: Completed 336/10000 tasks (rate: 115.40 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.758] APP   (taps.apps.synthetic) :: Completed 340/10000 tasks (rate: 115.96 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.780] APP   (taps.apps.synthetic) :: Completed 344/10000 tasks (rate: 116.47 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.801] APP   (taps.apps.synthetic) :: Completed 348/10000 tasks (rate: 116.98 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.906] APP   (taps.apps.synthetic) :: Completed 368/10000 tasks (rate: 119.48 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.951] APP   (taps.apps.synthetic) :: Completed 376/10000 tasks (rate: 120.34 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.971] APP   (taps.apps.synthetic) :: Completed 380/10000 tasks (rate: 120.84 tasks/s, running tasks: 4)
[2024-08-14 20:47:01.992] APP   (taps.apps.synthetic) :: Completed 384/10000 tasks (rate: 121.30 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.016] APP   (taps.apps.synthetic) :: Completed 388/10000 tasks (rate: 121.63 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.034] APP   (taps.apps.synthetic) :: Completed 392/10000 tasks (rate: 122.20 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.059] APP   (taps.apps.synthetic) :: Completed 396/10000 tasks (rate: 122.51 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.081] APP   (taps.apps.synthetic) :: Completed 400/10000 tasks (rate: 122.91 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.101] APP   (taps.apps.synthetic) :: Completed 404/10000 tasks (rate: 123.36 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.122] APP   (taps.apps.synthetic) :: Completed 408/10000 tasks (rate: 123.80 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.143] APP   (taps.apps.synthetic) :: Completed 412/10000 tasks (rate: 124.22 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.164] APP   (taps.apps.synthetic) :: Completed 416/10000 tasks (rate: 124.65 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.184] APP   (taps.apps.synthetic) :: Completed 420/10000 tasks (rate: 125.07 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.205] APP   (taps.apps.synthetic) :: Completed 424/10000 tasks (rate: 125.48 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.227] APP   (taps.apps.synthetic) :: Completed 428/10000 tasks (rate: 125.85 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.248] APP   (taps.apps.synthetic) :: Completed 432/10000 tasks (rate: 126.26 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.269] APP   (taps.apps.synthetic) :: Completed 436/10000 tasks (rate: 126.64 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.290] APP   (taps.apps.synthetic) :: Completed 440/10000 tasks (rate: 127.04 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.311] APP   (taps.apps.synthetic) :: Completed 444/10000 tasks (rate: 127.43 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.331] APP   (taps.apps.synthetic) :: Completed 448/10000 tasks (rate: 127.82 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.352] APP   (taps.apps.synthetic) :: Completed 452/10000 tasks (rate: 128.20 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.374] APP   (taps.apps.synthetic) :: Completed 456/10000 tasks (rate: 128.53 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.395] APP   (taps.apps.synthetic) :: Completed 460/10000 tasks (rate: 128.90 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.416] APP   (taps.apps.synthetic) :: Completed 464/10000 tasks (rate: 129.27 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.437] APP   (taps.apps.synthetic) :: Completed 468/10000 tasks (rate: 129.63 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.458] APP   (taps.apps.synthetic) :: Completed 472/10000 tasks (rate: 129.98 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.478] APP   (taps.apps.synthetic) :: Completed 476/10000 tasks (rate: 130.35 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.499] APP   (taps.apps.synthetic) :: Completed 480/10000 tasks (rate: 130.69 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.520] APP   (taps.apps.synthetic) :: Completed 484/10000 tasks (rate: 131.03 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.541] APP   (taps.apps.synthetic) :: Completed 488/10000 tasks (rate: 131.38 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.562] APP   (taps.apps.synthetic) :: Completed 492/10000 tasks (rate: 131.72 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.583] APP   (taps.apps.synthetic) :: Completed 496/10000 tasks (rate: 132.04 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.604] APP   (taps.apps.synthetic) :: Completed 500/10000 tasks (rate: 132.37 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.624] APP   (taps.apps.synthetic) :: Completed 504/10000 tasks (rate: 132.70 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.645] APP   (taps.apps.synthetic) :: Completed 508/10000 tasks (rate: 133.02 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.666] APP   (taps.apps.synthetic) :: Completed 512/10000 tasks (rate: 133.34 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.687] APP   (taps.apps.synthetic) :: Completed 516/10000 tasks (rate: 133.66 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.708] APP   (taps.apps.synthetic) :: Completed 520/10000 tasks (rate: 133.98 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.728] APP   (taps.apps.synthetic) :: Completed 524/10000 tasks (rate: 134.29 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.749] APP   (taps.apps.synthetic) :: Completed 528/10000 tasks (rate: 134.59 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.770] APP   (taps.apps.synthetic) :: Completed 532/10000 tasks (rate: 134.89 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.791] APP   (taps.apps.synthetic) :: Completed 536/10000 tasks (rate: 135.19 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.811] APP   (taps.apps.synthetic) :: Completed 540/10000 tasks (rate: 135.50 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.833] APP   (taps.apps.synthetic) :: Completed 544/10000 tasks (rate: 135.79 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.853] APP   (taps.apps.synthetic) :: Completed 548/10000 tasks (rate: 136.08 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.874] APP   (taps.apps.synthetic) :: Completed 552/10000 tasks (rate: 136.36 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.895] APP   (taps.apps.synthetic) :: Completed 556/10000 tasks (rate: 136.64 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.916] APP   (taps.apps.synthetic) :: Completed 560/10000 tasks (rate: 136.92 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.938] APP   (taps.apps.synthetic) :: Completed 564/10000 tasks (rate: 137.17 tasks/s, running tasks: 4)
[2024-08-14 20:47:02.959] APP   (taps.apps.synthetic) :: Completed 568/10000 tasks (rate: 137.44 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.025] APP   (taps.apps.synthetic) :: Completed 580/10000 tasks (rate: 138.13 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.045] APP   (taps.apps.synthetic) :: Completed 584/10000 tasks (rate: 138.42 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.066] APP   (taps.apps.synthetic) :: Completed 588/10000 tasks (rate: 138.69 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.087] APP   (taps.apps.synthetic) :: Completed 592/10000 tasks (rate: 138.93 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.108] APP   (taps.apps.synthetic) :: Completed 596/10000 tasks (rate: 139.19 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.129] APP   (taps.apps.synthetic) :: Completed 600/10000 tasks (rate: 139.46 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.150] APP   (taps.apps.synthetic) :: Completed 604/10000 tasks (rate: 139.71 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.170] APP   (taps.apps.synthetic) :: Completed 608/10000 tasks (rate: 139.97 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.192] APP   (taps.apps.synthetic) :: Completed 612/10000 tasks (rate: 140.20 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.212] APP   (taps.apps.synthetic) :: Completed 616/10000 tasks (rate: 140.45 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.233] APP   (taps.apps.synthetic) :: Completed 620/10000 tasks (rate: 140.70 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.254] APP   (taps.apps.synthetic) :: Completed 624/10000 tasks (rate: 140.94 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.274] APP   (taps.apps.synthetic) :: Completed 628/10000 tasks (rate: 141.19 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.295] APP   (taps.apps.synthetic) :: Completed 632/10000 tasks (rate: 141.42 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.316] APP   (taps.apps.synthetic) :: Completed 636/10000 tasks (rate: 141.66 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.337] APP   (taps.apps.synthetic) :: Completed 640/10000 tasks (rate: 141.90 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.357] APP   (taps.apps.synthetic) :: Completed 644/10000 tasks (rate: 142.13 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.378] APP   (taps.apps.synthetic) :: Completed 648/10000 tasks (rate: 142.36 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.399] APP   (taps.apps.synthetic) :: Completed 652/10000 tasks (rate: 142.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.420] APP   (taps.apps.synthetic) :: Completed 656/10000 tasks (rate: 142.80 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.441] APP   (taps.apps.synthetic) :: Completed 660/10000 tasks (rate: 143.02 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.462] APP   (taps.apps.synthetic) :: Completed 664/10000 tasks (rate: 143.24 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.483] APP   (taps.apps.synthetic) :: Completed 668/10000 tasks (rate: 143.45 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.503] APP   (taps.apps.synthetic) :: Completed 672/10000 tasks (rate: 143.68 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.524] APP   (taps.apps.synthetic) :: Completed 676/10000 tasks (rate: 143.90 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.545] APP   (taps.apps.synthetic) :: Completed 680/10000 tasks (rate: 144.12 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.565] APP   (taps.apps.synthetic) :: Completed 684/10000 tasks (rate: 144.33 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.586] APP   (taps.apps.synthetic) :: Completed 688/10000 tasks (rate: 144.55 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.607] APP   (taps.apps.synthetic) :: Completed 692/10000 tasks (rate: 144.76 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.627] APP   (taps.apps.synthetic) :: Completed 696/10000 tasks (rate: 144.97 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.648] APP   (taps.apps.synthetic) :: Completed 700/10000 tasks (rate: 145.17 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.669] APP   (taps.apps.synthetic) :: Completed 704/10000 tasks (rate: 145.38 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.690] APP   (taps.apps.synthetic) :: Completed 708/10000 tasks (rate: 145.58 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.710] APP   (taps.apps.synthetic) :: Completed 712/10000 tasks (rate: 145.78 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.731] APP   (taps.apps.synthetic) :: Completed 716/10000 tasks (rate: 145.98 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.752] APP   (taps.apps.synthetic) :: Completed 720/10000 tasks (rate: 146.18 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.773] APP   (taps.apps.synthetic) :: Completed 724/10000 tasks (rate: 146.37 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.794] APP   (taps.apps.synthetic) :: Completed 728/10000 tasks (rate: 146.56 tasks/s, running tasks: 4)
[2024-08-14 20:47:03.814] APP   (taps.apps.synthetic) :: Completed 732/10000 tasks (rate: 146.75 tasks/s, running tasks: 4)
